dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,data_type
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.46,0.4545,0.31,0.3881,184,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.48,0.4697,0.29,0.3881,224,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.29,0.3881,224,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.25,0.3881,216,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.23,0.4179,236,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.23,0.194,362,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.52,0.5,0.22,0.3881,691,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.18,0.0,632,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.5,0.4848,0.18,0.2537,482,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.48,0.4697,0.21,0.3284,285,hour
2012-04-24,2,1,4,0,2,1,Mist / Cloudy,0.46,0.4545,0.28,0.1642,226,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.44,0.4394,0.35,0.1045,157,hour
2012-04-24,2,1,4,0,2,1,Clear / Partly Cloudy,0.42,0.4242,0.38,0.0896,73,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.44,0.4394,0.38,0.0,36,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.42,0.4242,0.41,0.0,25,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.36,0.3788,0.62,0.0,7,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.32,0.3333,0.7,0.0896,3,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.34,0.3485,0.66,0.0896,6,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.34,0.3636,0.66,0.0,24,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.34,0.3636,0.66,0.0,106,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.34,0.3636,0.71,0.0,389,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.36,0.3636,0.76,0.0896,654,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.42,0.4242,0.54,0.0,321,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.34,0.0,182,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.32,0.1343,219,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.28,0.2836,269,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.26,0.2239,228,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.22,0.3582,223,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.58,0.5455,0.19,0.1642,229,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.6,0.5909,0.2,0.3284,376,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.6,0.5909,0.2,0.2985,732,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.6,0.5909,0.2,0.2836,709,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.6,0.5909,0.2,0.194,543,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.22,0.0896,380,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.52,0.1343,239,hour
2012-04-25,2,1,4,0,3,1,Clear / Partly Cloudy,0.5,0.4848,0.51,0.0,192,hour
2012-04-25,2,1,4,0,3,1,Mist / Cloudy,0.5,0.4848,0.51,0.0896,104,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.63,0.0,43,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.48,0.0896,23,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.55,0.1045,13,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.55,0.0896,6,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.59,0.0896,3,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.63,0.1343,17,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.48,0.4697,0.63,0.2537,127,hour
2012-04-26,2,1,4,0,4,1,Light Rain / Snow,0.46,0.4545,0.82,0.3582,225,hour
2012-04-26,2,1,4,0,4,1,Light Rain / Snow,0.46,0.4545,0.82,0.194,362,hour
2012-04-26,2,1,4,0,4,1,Light Rain / Snow,0.46,0.4545,0.88,0.1642,201,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.46,0.4545,0.94,0.1642,139,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.46,0.4545,0.94,0.2239,151,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.52,0.5,0.83,0.1343,204,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.5,0.4848,0.82,0.1642,197,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.54,0.5152,0.77,0.194,169,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.52,0.5,0.83,0.3284,204,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.52,0.5,0.83,0.2239,318,hour
2012-04-26,2,1,4,0,4,1,Clear / Partly Cloudy,0.54,0.5152,0.77,0.1642,614,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.54,0.5152,0.77,0.194,664,hour
2012-04-26,2,1,4,0,4,1,Mist / Cloudy,0.54,0.5152,0.77,0.2239,464,hour
2012-04-26,2,1,4,0,4,1,Clear / Partly Cloudy,0.54,0.5152,0.77,0.194,337,hour
2012-04-26,2,1,4,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.83,0.2239,250,hour
2012-04-26,2,1,4,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.83,0.1642,183,hour
2012-04-26,2,1,4,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.88,0.1642,112,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.68,0.5522,73,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.5,0.4848,0.59,0.4478,35,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.48,0.4697,0.59,0.4179,22,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.44,0.4394,0.47,0.4925,3,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.44,0.2537,6,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.44,0.3582,19,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.43,0.2537,120,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.38,0.3939,0.5,0.2836,315,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.5,0.0,592,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.44,0.4925,334,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.44,0.4394,0.38,0.4179,236,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.44,0.4394,0.38,0.3284,233,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.46,0.4545,0.36,0.3582,307,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.46,0.4545,0.33,0.3881,306,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.46,0.4545,0.33,0.3284,300,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.29,0.4925,324,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.29,0.2537,440,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.24,0.3881,702,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.25,0.3582,654,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.5,0.4848,0.27,0.3881,441,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.46,0.4545,0.31,0.2836,289,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.44,0.4394,0.33,0.2985,208,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.38,0.2537,158,hour
2012-04-27,2,1,4,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.4,0.2537,116,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.38,0.3939,0.43,0.1642,103,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.36,0.3333,0.5,0.2985,67,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.36,0.3485,0.43,0.1642,57,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.34,0.3182,0.49,0.2239,26,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.34,0.3333,0.49,0.1642,2,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.34,0.3333,0.46,0.1343,5,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.34,0.3333,0.49,0.194,28,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.34,0.3333,0.49,0.1642,55,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.38,0.3939,0.4,0.1343,158,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.37,0.0,214,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.4,0.1642,291,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.4,0.1045,358,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.43,0.0,381,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.4,0.4091,0.37,0.0,389,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.38,0.1045,440,hour
2012-04-28,2,1,4,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.41,0.2239,408,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.44,0.4394,0.38,0.194,376,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.42,0.4242,0.41,0.1343,322,hour
2012-04-28,2,1,4,0,6,0,Light Rain / Snow,0.4,0.4091,0.47,0.0,90,hour
2012-04-28,2,1,4,0,6,0,Light Rain / Snow,0.36,0.3485,0.71,0.1343,139,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.66,0.0,102,hour
2012-04-28,2,1,4,0,6,0,Light Rain / Snow,0.36,0.3485,0.71,0.194,84,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.36,0.3485,0.71,0.1343,83,hour
2012-04-28,2,1,4,0,6,0,Mist / Cloudy,0.38,0.3939,0.76,0.0896,42,hour
2012-04-29,2,1,4,0,0,0,Light Rain / Snow,0.36,0.3485,0.81,0.1343,36,hour
2012-04-29,2,1,4,0,0,0,Mist / Cloudy,0.36,0.3485,0.81,0.1343,42,hour
2012-04-29,2,1,4,0,0,0,Mist / Cloudy,0.36,0.3636,0.87,0.1045,40,hour
2012-04-29,2,1,4,0,0,0,Mist / Cloudy,0.36,0.3485,0.87,0.194,16,hour
2012-04-29,2,1,4,0,0,0,Mist / Cloudy,0.36,0.3485,0.87,0.1343,4,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.34,0.3636,0.87,0.0,6,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.34,0.3333,0.87,0.1343,7,hour
2012-04-29,2,1,4,0,0,0,Mist / Cloudy,0.34,0.3333,0.87,0.1343,27,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.38,0.3939,0.76,0.1343,107,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.4,0.4091,0.71,0.1343,185,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.42,0.4242,0.67,0.0896,380,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.46,0.4545,0.51,0.0,411,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.48,0.4697,0.44,0.1045,584,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.5,0.4848,0.45,0.1045,595,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.54,0.5152,0.34,0.0,653,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.37,0.1343,603,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.6,0.6061,0.28,0.194,587,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.62,0.6061,0.27,0.2985,522,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.6,0.6061,0.26,0.2836,487,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.35,0.1343,375,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.56,0.5303,0.32,0.0896,243,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.52,0.5,0.48,0.1343,204,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.5,0.4848,0.45,0.0,108,hour
2012-04-29,2,1,4,0,0,0,Clear / Partly Cloudy,0.48,0.4697,0.59,0.0,82,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.44,0.4394,0.72,0.1045,48,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.42,0.4242,0.77,0.0896,24,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.42,0.4242,0.71,0.1343,8,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.4,0.4091,0.76,0.1642,4,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.62,0.2537,2,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.62,0.2537,20,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.4,0.4091,0.47,0.194,123,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.4,0.4091,0.5,0.194,349,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.4,0.4091,0.43,0.194,596,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.4,0.4091,0.43,0.194,268,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.42,0.4242,0.41,0.1642,157,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.44,0.4394,0.44,0.1045,163,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.44,0.4394,0.47,0.1343,225,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.48,0.4697,0.51,0.0896,247,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.5,0.4848,0.55,0.1343,218,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.52,0.5,0.55,0.1045,231,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.56,0.5303,0.6,0.194,347,hour
2012-04-30,2,1,4,0,1,1,Clear / Partly Cloudy,0.56,0.5303,0.6,0.1642,683,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.56,0.5303,0.6,0.2239,664,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.54,0.5152,0.64,0.2537,471,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.52,0.5,0.59,0.194,309,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.52,0.5,0.59,0.194,221,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.52,0.5,0.55,0.1642,134,hour
2012-04-30,2,1,4,0,1,1,Mist / Cloudy,0.52,0.5,0.55,0.2239,60,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.5,0.4848,0.59,0.194,35,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.5,0.4848,0.63,0.1343,21,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.5,0.4848,0.72,0.0896,8,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.5,0.4848,0.77,0.0,3,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.52,0.5,0.72,0.0896,8,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.52,0.5,0.72,0.0896,17,hour
2012-05-01,2,1,5,0,2,1,Light Rain / Snow,0.52,0.5,0.77,0.1045,26,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.5,0.4848,0.94,0.2537,169,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.52,0.5,0.94,0.2836,557,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.54,0.5152,0.88,0.194,349,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.62,0.5909,0.78,0.2537,174,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.66,0.6212,0.65,0.2836,229,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.7,0.6515,0.58,0.2239,269,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.72,0.6667,0.51,0.2239,249,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.74,0.6667,0.48,0.2537,204,hour
2012-05-01,2,1,5,0,2,1,Mist / Cloudy,0.74,0.6667,0.45,0.2239,234,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.74,0.6667,0.45,0.194,354,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.74,0.6667,0.48,0.0896,681,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.7,0.6515,0.54,0.1343,743,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.7,0.6515,0.54,0.1343,487,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.66,0.6212,0.61,0.1642,335,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.1343,282,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.0,211,hour
2012-05-01,2,1,5,0,2,1,Clear / Partly Cloudy,0.6,0.5758,0.78,0.0,95,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.6,0.5758,0.78,0.1045,47,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.0,15,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.0,16,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.83,0.0896,6,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.88,0.0,4,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.9,0.1343,33,hour
2012-05-02,2,1,5,0,3,1,Light Rain / Snow,0.56,0.5303,0.84,0.0,120,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.54,0.5152,0.88,0.194,358,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.56,0.5303,0.88,0.0,666,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.56,0.5303,0.88,0.0,315,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.58,0.5455,0.83,0.1045,175,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.58,0.5455,0.81,0.1343,184,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.58,0.5455,0.83,0.2239,245,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.58,0.5455,0.78,0.194,228,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.62,0.6061,0.69,0.0896,240,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.194,256,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.1642,367,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.6,0.5909,0.73,0.2537,729,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.56,0.5303,0.73,0.2239,813,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.54,0.5152,0.77,0.2537,504,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.2537,338,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.52,0.5,0.77,0.2239,239,hour
2012-05-02,2,1,5,0,3,1,Clear / Partly Cloudy,0.5,0.4848,0.82,0.2239,173,hour
2012-05-02,2,1,5,0,3,1,Mist / Cloudy,0.5,0.4848,0.77,0.2537,98,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.48,0.4697,0.82,0.2239,90,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.1045,24,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.1343,17,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.0,6,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.2537,2,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.2537,21,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.46,0.4545,0.88,0.1642,136,hour
2012-05-03,2,1,5,0,4,1,Light Rain / Snow,0.44,0.4394,0.94,0.1045,384,hour
2012-05-03,2,1,5,0,4,1,Light Rain / Snow,0.46,0.4545,0.88,0.194,627,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.48,0.4697,0.88,0.1045,304,hour
2012-05-03,2,1,5,0,4,1,Mist / Cloudy,0.52,0.5,0.77,0.0,168,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.54,0.5152,0.77,0.0,201,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.56,0.5303,0.73,0.1343,301,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.6,0.5909,0.69,0.194,265,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.64,0.6061,0.65,0.194,204,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.66,0.6212,0.61,0.194,283,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.68,0.6364,0.57,0.1642,370,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.72,0.6667,0.54,0.1343,704,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.72,0.6667,0.58,0.1343,706,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.7,0.6515,0.61,0.194,522,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.64,0.6061,0.73,0.194,420,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.62,0.5909,0.78,0.1343,299,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.62,0.5909,0.78,0.0,246,hour
2012-05-03,2,1,5,0,4,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.0,121,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.6,0.5758,0.78,0.3284,89,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.6,0.5758,0.78,0.1045,48,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.58,0.5455,0.83,0.1343,11,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.88,0.2239,14,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.88,0.194,4,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.88,0.194,24,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.94,0.1045,135,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.88,0.0,356,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.56,0.5303,0.88,0.0,618,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.6,0.5758,0.78,0.0,294,hour
2012-05-04,2,1,5,0,5,1,Mist / Cloudy,0.62,0.5909,0.73,0.1343,199,hour
2012-05-04,2,1,5,0,5,1,Mist / Cloudy,0.7,0.6515,0.61,0.0,258,hour
2012-05-04,2,1,5,0,5,1,Light Rain / Snow,0.62,0.5909,0.78,0.3582,171,hour
2012-05-04,2,1,5,0,5,1,Mist / Cloudy,0.64,0.6061,0.73,0.0,278,hour
2012-05-04,2,1,5,0,5,1,Mist / Cloudy,0.66,0.6212,0.74,0.2836,242,hour
2012-05-04,2,1,5,0,5,1,Mist / Cloudy,0.72,0.6818,0.62,0.1045,343,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.76,0.6818,0.48,0.1642,440,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.7,0.6515,0.54,0.4627,643,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.7,0.6515,0.54,0.4627,641,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.7,0.6515,0.51,0.1343,452,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.68,0.6364,0.51,0.1045,313,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.64,0.6061,0.69,0.194,235,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.1343,232,hour
2012-05-04,2,1,5,0,5,1,Clear / Partly Cloudy,0.6,0.5606,0.83,0.0896,256,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.6,0.5606,0.83,0.0,153,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.6,0.5606,0.83,0.0,107,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.88,0.0,75,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.58,0.5455,0.83,0.0,32,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.56,0.5303,0.88,0.1045,9,hour
2012-05-05,2,1,5,0,6,0,Clear / Partly Cloudy,0.56,0.5303,0.88,0.0896,22,hour
2012-05-05,2,1,5,0,6,0,Mist / Cloudy,0.54,0.5152,0.94,0.0,42,hour
